a|b|paa|pbb|pab|acore|bcore|sbm_pmat|na|N|taa|tbb
02|23|0.5201625394048726|0.4743708886823739|0.0054665719127535125|(0.5809869118969713, 0.24120603015075376)|(0.6370673667967559, 0.2663316582914573)|(0.0004291933833132782, 4.962804278215205e-06, 0.001895870929590676)|0.7170245398773006|15938|0.9947727906328407|0.9942710919298782
02|24|0.383924967031784|0.5869688080307883|0.02910622493742767|(0.7188883803226597, 0.32160804020100503)|(0.4702101372544401, 0.22110552763819097)|(0.00038435414197460845, 1.8581946620845516e-05, 0.0009560521123359917)|0.5894343111708834|19600|0.9634782608695652|0.9758061810006375
02|25|0.1823100537221796|0.7998912765413149|0.0177986697365055|(0.9796631817509256, 0.4170854271356784)|(0.22329475489637854, 0.11055276381909548)|(0.0003693842284829994, 1.255968218362824e-05, 0.0007864384560865791)|0.4347489150650961|27003|0.9534576469604482|0.9889967381634872
02|26|0.6941837280552449|0.2955308077615134|0.010285464183241744|(0.36196410213204994, 0.15577889447236182)|(0.8501983749176312, 0.35678391959798994)|(0.0004245873320177754, 1.6218297206852648e-05, 0.004807988999460416)|0.8600600968909058|13115|0.9926461640096661|0.9828959605353605
02|27|0.3718869326104805|0.6159149257816063|0.012198141607913153|(0.7543414431408241, 0.32160804020100503)|(0.4554768731079513, 0.19597989949748745)|(0.00041096115311068044, 8.859229819637534e-06, 0.0011761988774332628)|0.6013119533527697|19281|0.983864294580058|0.9901946405749126
02|28|0.9861518803743482|0.011914217633042097|0.0019339019926097316|(0.01490796804827738, 0.010050251256281407)|(1.2077895403185206, 0.49748743718592964)|(0.0004355144959557211, 1.5672998558084132e-05, 0.007111056146425921)|0.9683767175308983|11455|0.9990204310103554|0.9249329758713136
02|29|0.8240441261406954|0.16636825690192908|0.009587616957375535|(0.20378507150887304, 0.09045226130653267)|(1.009244065866859, 0.4221105527638191)|(0.00042710019993707625, 1.1693698364572885e-05, 0.0019109442273628904)|0.8261176886375685|13321|0.9942162293996725|0.9719925763455374
02|31|0.43012356841470767|0.5015672091621459|0.06830922242314648|(0.6143021221523509, 0.3165829145728643)|(0.5267989564591522, 0.2814070351758794)|(0.0003375013442764978, 3.8304368284915955e-05, 0.000804129345765979)|0.600462388149163|18931|0.9264350281568996|0.9362456224244384
02|32|0.2050961185786101|0.7537523283494071|0.04115155307198286|(0.923155260267489, 0.4170854271356784)|(0.25120680865859574, 0.1457286432160804)|(0.00033777687550231103, 2.6499951927734882e-05, 0.0007592651325995516)|0.4625049465769687|25554|0.9088243729883042|0.9734275736523387
02|33|0.5327781615848535|0.4336127863771309|0.03360905203801557|(0.5310663675809021, 0.25125628140703515)|(0.6525208125406079, 0.30150753768844224)|(0.0003925347522362712, 2.4657827438276938e-05, 0.0012674628164788832)|0.6824485426499927|16550|0.96942311612421|0.9626912075612486
02|34|0.3242687333803041|0.6477192663469624|0.02801200027273347|(0.7932908656105059, 0.35175879396984927)|(0.3971481137001068, 0.19095477386934673)|(0.0003767629462468931, 1.6678567879240728e-05, 0.0007906502685780619)|0.5327432956013067|21574|0.9585957839926095|0.9788341161418843
02|36|0.5627797826815752|0.3986866236762705|0.03853359364215425|(0.48829528841273195, 0.23618090452261306)|(0.689265769602152, 0.32160804020100503)|(0.0003843853454332959, 3.040924336417864e-05, 0.0014544993578245403)|0.7259316770186336|15659|0.9668981873623581|0.953902047749363
02|37|0.8364936549339117|0.13519533425163388|0.028311010814454442|(0.16558091565449062, 0.09547738693467336)|(1.0244917629802934, 0.4472361809045226)|(0.0004089627052577757, 4.210117094426476e-05, 0.0024475901079794196)|0.873559638741825|12736|0.983359173126615|0.9052197802197803
02|39|0.9585445268705314|0.03517840958678796|0.006277063542680675|(0.04312137203080107, 0.02512562814070352)|(1.1739755291372216, 0.48743718592964824)|(0.00043490663351409767, 3.033016083094909e-05, 0.0072549548988252235)|0.9589087925611924|11672|0.9967364177385294|0.9180902321506789
02|41|0.622561640846607|0.3432467815841152|0.034191577569277765|(0.42038984551093045, 0.20603015075376885)|(0.7624812631050134, 0.34673366834170855)|(0.000396112714308786, 2.5300522414615983e-05, 0.0011818737781945001)|0.7158534095549204|15442|0.9732735242448534|0.9525568439855885
02|42|0.09690441850870643|0.8561282557477436|0.04696732574354988|(1.0485439819180313, 0.47738693467336685)|(0.11868321778355594, 0.09547738693467336)|(0.00021821731022768202, 2.4291843816370518e-05, 0.00040683824160089616)|0.2882658828849197|40301|0.8049336562017644|0.9733022457123697
02|43|0.8790883892824145|0.10902371419772097|0.01188789651986449|(0.13353485897402362, 0.06532663316582915)|(1.0766596349139266, 0.45226130653266333)|(0.00042642295543048004, 2.817505086107627e-05, 0.0050547165931781315)|0.9146937976912541|12133|0.993283919685423|0.9482989552638629
02|44|0.8855530053966876|0.09887724086595125|0.015569753737361205|(0.12110023005540262, 0.06532663316582915)|(1.0845775373414508, 0.457286432160804)|(0.00042499835817739887, 4.2623748118441716e-05, 0.006182847833675963)|0.9276407169786361|12003|0.9912856299691005|0.927013666763594
02|45|0.7122675652065393|0.22498440034943218|0.06274803444402845|(0.2755499730683185, 0.17587939698492464)|(0.8723497467766622, 0.4170854271356784)|(0.00036765212690562446, 7.605188468912809e-05, 0.0025623401380036486)|0.8463580954679862|13154|0.9578102973753104|0.8776165904001558
02|46|0.7716588677612183|0.16255984420221253|0.0657812880365692|(0.19910325434249557, 0.1457286432160804)|(0.9450856886084308, 0.45226130653266333)|(0.0003852119080695272, 7.729951352479266e-05, 0.0017994981765484367)|0.862811442633036|12933|0.9591191796940662|0.8317187932466095
02|47|0.3350869140510068|0.551401099224423|0.11351198672457014|(0.6753333515074409, 0.3869346733668342)|(0.41039628066711525, 0.2814070351758794)|(0.0002756277275801718, 4.9443902455428794e-05, 0.000508822646061297)|0.5259703731483217|21052|0.855156257039451|0.9066754395301357
02|51|0.9026996269836252|0.06603654296010622|0.03126383005626857|(0.08089140622979067, 0.06532663316582915)|(1.1055767753105954, 0.4824120603015075)|(0.0004168901536198463, 5.783285836124836e-05, 0.001958688456958548)|0.9123731459797033|12229|0.9829779177638939|0.8085929940003871
02|52|0.3781246270339084|0.5985359837685157|0.023339389197575885|(0.7330552388210655, 0.32160804020100503)|(0.4631101122649309, 0.21105527638190955)|(0.0003878083890350571, 1.3731734325925507e-05, 0.0008081960805632629)|0.5599472990777339|19728|0.9700619173981085|0.9808758013691187
02|61|0.1480533828043169|0.7821696014007514|0.06977701579493166|(0.9579604018605115, 0.4623115577889447)|(0.18134805484773422, 0.1457286432160804)|(0.000222169172499712, 2.2503461713901793e-05, 0.00021687433961556965)|0.2728227673274068|42574|0.8092918589414915|0.9572998450166146
02|62|0.518578469708819|0.4170198061218922|0.06440172416928869|(0.5107476021699486, 0.271356783919598)|(0.6351331521578405, 0.32160804020100503)|(0.00035425892457163657, 3.74657803369766e-05, 0.000826565868096396)|0.6477461666358766|17480|0.9415358198358842|0.9283183870118829
02|63|0.4356010870560933|0.5260771321261718|0.03832178081773489|(0.6443103031532355, 0.30150753768844224)|(0.5335002447808992, 0.2562814070351759)|(0.0003715601546657073, 2.1995404905785006e-05, 0.0008128754450326155)|0.6|19171|0.9578661115960518|0.9648577508960573
02|64|0.1932286189232283|0.6588187400346033|0.14795264104216846|(0.8068848738039066, 0.47738693467336685)|(0.23666746272959172, 0.24623115577889448)|(0.00019113813689867874, 4.9721078226868275e-05, 0.00030090397317510803)|0.3784097347759221|30917|0.7231476308973643|0.8990491004879494
02|65|0.8374405914451681|0.12855717890042834|0.03400222965440357|(0.15748109160753077, 0.10050251256281408)|(1.0256512768703085, 0.45226130653266333)|(0.000407831181636307, 3.652300489225493e-05, 0.00121884023263104)|0.8309633842872378|13528|0.9801026627066559|0.8832006449662401
02|66|0.7049350392728351|0.22968433532579163|0.06538062540137331|(0.28130636386585967, 0.18090452261306533)|(0.8633662478166996, 0.4170854271356784)|(0.0003866937514882933, 4.647186055983933e-05, 0.0008464156540747736)|0.7571667656427145|14771|0.9556816850000837|0.8754059778771475
02|67|0.4036100265942398|0.5238075029706332|0.07258247043512703|(0.641538078048124, 0.33668341708542715)|(0.49432735694049085, 0.2763819095477387)|(0.00033977053937441827, 5.335720941066853e-05, 0.0013453110302861198)|0.6673486867148839|17214|0.9175014068655036|0.9352056472489866
02|68|0.1746395926630268|0.7677013680142323|0.05765903932274093|(0.9402388363651993, 0.44221105527638194)|(0.21389157395984873, 0.1457286432160804)|(0.0002750911717833531, 2.553741366410143e-05, 0.0003824587006842231)|0.35537818320030407|32563|0.8583100927112385|0.9638061497583611
02|71|0.07186256817756749|0.8833866622183805|0.044750769604051985|(1.0819241955490646, 0.48743718592964824)|(0.08801420286804174, 0.08040201005025126)|(0.0001880306050841801, 1.9953606478800113e-05, 0.00026850989372060376)|0.21709518133832795|55391|0.7625650378158022|0.9752966191555145
02|72|0.18417836520119754|0.7764550692212688|0.03936656557753364|(0.9509595848826566, 0.4271356783919598)|(0.2255743630524231, 0.1306532663316583)|(0.0003174664742005965, 2.044280595160731e-05, 0.00048595379723794527)|0.3848264508162985|30579|0.9034478383607701|0.9752765549617453
02|73|0.07628769181242623|0.8941034445755982|0.029608863611975535|(1.0950490900265644, 0.47738693467336685)|(0.09349593347326153, 0.06532663316582915)|(0.0002380627563462975, 1.7334986193980046e-05, 0.00039287368399542846)|0.25371298323052155|46885|0.8374784644608384|0.9837118456218852
02|74|0.08228363745623057|0.898974957530653|0.018741405013116382|(1.1010156917336957, 0.46733668341708545)|(0.10077819909192334, 0.06030150753768844)|(0.0003193007165201803, 1.651521570601647e-05, 0.0007196687865746704)|0.3263145649139135|36897|0.8977604059953663|0.9896837702662946
02|75|0.07772497065510929|0.8747486189432556|0.047526410401635105|(1.0713496657803314, 0.4824120603015075)|(0.09520297558268344, 0.08542713567839195)|(0.00021251681152963738, 2.5652476272079715e-05, 0.00037285171263203677)|0.258225470881741|46076|0.765852474927208|0.973552707307492
02|76|0.507794981313401|0.47010144153764016|0.02210357714895889|(0.5757556529298143, 0.2562814070351759)|(0.6219195322961651, 0.2763819095477387)|(0.00040642216242144026, 1.2863294867731772e-05, 0.0007958511974284018)|0.6194787985865724|18415|0.9786993208479111|0.9770306258322237
02|77|0.555988543148296|0.42359176197806053|0.020419694873643396|(0.518794003013474, 0.23115577889447236)|(0.6809495957653184, 0.2964824120603015)|(0.0004067251979409029, 1.7522020481569995e-05, 0.0017059441875327025)|0.7194521391197292|15579|0.9819677208438005|0.9764642472152354
02|78|0.15057240696732807|0.827790980157617|0.021636612875054913|(1.013835455353053, 0.4371859296482412)|(0.18442411215007054, 0.09547738693467336)|(0.0003348946801611012, 1.0231540666294547e-05, 0.00033294219086690537)|0.30772099962700483|37867|0.9329682222149346|0.9870997058934905
02|79|0.4150380968999011|0.5737073227476298|0.011254580352469028|(0.7026488631639456, 0.2964824120603015)|(0.5083264780845064, 0.22110552763819097)|(0.00040967024437404905, 7.497477229682164e-06, 0.0010319581389339196)|0.6047083171646618|19148|0.9866228828206014|0.9902866321971788
02|81|0.4637277875414958|0.4530365163054091|0.0832356961530951|(0.5548600141459294, 0.31155778894472363)|(0.5679521035362267, 0.3165829145728643)|(0.00032569263315196476, 3.5079889355765757e-05, 0.0004583717223766949)|0.5422804779027955|20570|0.9176447857798387|0.9158647915124599
02|82|0.3856603058087409|0.48424231753727803|0.13009737665398108|(0.5930735125142947, 0.37185929648241206)|(0.4723391676741043, 0.32160804020100503)|(0.0002900532454886361, 4.7977765646984816e-05, 0.0003503114171012403)|0.5054964858533069|22171|0.8556747498422429|0.8815770008383056
02|84|0.9181999485331961|0.04503345342254246|0.03676659804426145|(0.05517328414274618, 0.06030150753768844)|(1.124563014079439, 0.49748743718592964)|(0.0004175139625839915, 7.31057831087649e-05, 0.0015675455371978557)|0.9183473022524882|12052|0.9803719540466745|0.7101191985797617
02|85|0.5203912194587887|0.43824243198365054|0.04136634855756072|(0.5367364206050863, 0.2613065326633166)|(0.637346481796135, 0.30150753768844224)|(0.0003825580928193327, 2.93521392459271e-05, 0.0012008710152427667)|0.679868146783654|16681|0.9617738807857685|0.9549313134927735
02|87|0.402333639770879|0.42049360016971926|0.17717276005940175|(0.5149978367973127, 0.3869346733668342)|(0.49276035910528615, 0.3768844221105528)|(0.0002720443966662641, 7.686583358674044e-05, 0.0004682818176082091)|0.584375|18478|0.819550280174587|0.8259873036158302
02|89|0.49237182591849443|0.3018058534560299|0.20582232062547567|(0.36963518048928784, 0.35678391959798994)|(0.6030299748182525, 0.45226130653266333)|(0.000280180049517013, 0.00013900493888671634, 0.0009678809741604403)|0.753910659571037|14707|0.8271222885702247|0.7457206966556256
02|91|0.9258682751240394|0.0471835781690826|0.0269481467068781|(0.05778928745862761, 0.05025125628140704)|(1.1339576938023406, 0.48743718592964824)|(0.0004224286143209588, 8.26260980148359e-05, 0.0038937058445728968)|0.943999461533284|11783|0.9856558438195847|0.7778668805132317
02|92|0.9671770205270646|0.018426935844454984|0.014396043628480456|(0.022669917643264818, 0.02512562814070352)|(1.1845453042427097, 0.49748743718592964)|(0.0004284809178702639, 7.011899606096228e-05, 0.003954925481643039)|0.9638512816988523|11512|0.9926126783820897|0.7191011235955056
02|93|0.9995099926498897|0.00042000630009450144|7.000105001575023e-05|(0.0006491630321302131, 0.0)|(1.2241492010722175, 0.49748743718592964)|(0.00043828105791534944, 1.16795141322121e-05, 0.11428571428571428)|0.9979365305251174|11148|0.9999649835422649|0.9230769230769231
02|94|0.9837059492231907|0.014054910606634744|0.0022391401701746527|(0.01724931885648065, 0.010050251256281407)|(1.2047910210168176, 0.49246231155778897)|(0.00043604742160774086, 1.75830834506666e-05, 0.007845701209545603)|0.9691127694859039|11450|0.9988631792503979|0.9262202043132803
02|95|0.42533862402291306|0.5472283549137776|0.027433021063309266|(0.670215437345902, 0.30150753768844224)|(0.5209336367744251, 0.24120603015075376)|(0.0003881788228323699, 2.342444883475595e-05, 0.0017491455249596544)|0.6769149090207056|16886|0.9687590248874544|0.9755474889305515
02|96|0.8577608218931179|0.13532998888521733|0.006909189221664815|(0.16574859726260985, 0.07537688442211056)|(1.050540023432791, 0.4371859296482412)|(0.0004316308403545903, 1.6416078792610254e-05, 0.0060783670847989555)|0.9124918672739102|12254|0.9959886985943005|0.975108225108225
02|97|0.6587971937598079|0.3110172620696021|0.030185544170589863|(0.3809169421973884, 0.18592964824120603)|(0.8068646194721134, 0.36180904522613067)|(0.00040972765533216476, 3.661616267654071e-05, 0.0029446177207998994)|0.8241758241758241|13763|0.9776035067292216|0.9537187743259501
02|98|0.2022907263901899|0.7814087825371143|0.01630049107269579|(0.9570263998315823, 0.40703517587939697)|(0.24776861294431077, 0.11557788944723618)|(0.0003611977106253632, 1.590741681196641e-05, 0.0016673991151077933)|0.5487089201877934|21320|0.9612706334620379|0.9896774715422675
03|04|0.7262962912036646|0.24880030328804312|0.024903405508292297|(0.3047237972365074, 0.15075376884422112)|(0.889529060096456, 0.3869346733668342)|(0.0004587951473214883, 1.8677565981558774e-05, 0.0008862688614119101)|0.7175846294602013|46545|0.9831448574399008|0.9523383458646616
03|05|0.5820442276566409|0.32435139816564706|0.09360437417771202|(0.39724834412382687, 0.2562814070351759)|(0.7128631564767133, 0.3869346733668342)|(0.0003346699103975306, 2.532820538767075e-05, 0.00016521504358236119)|0.48898365316275766|67717|0.9255745345899802|0.8739007544362979
03|06|0.9819334187959329|0.009714071868207117|0.008352509335860054|(0.01218636301847543, 0.01507537688442211)|(1.2026207088145795, 0.49748743718592964)|(0.0005303376513723473, 3.557865752669383e-05, 0.0013059637584352413)|0.9744316064107342|34350|0.995764918669482|0.6993407853253082
03|07|0.9749347010745659|0.012332337925563179|0.012732960999870853|(0.01519922465367172, 0.020100502512562814)|(1.1940507527115274, 0.5025125628140703)|(0.0005233257625759443, 3.054135007674502e-05, 0.0005288606573673545)|0.9193763919821827|36139|0.9935122054069879|0.6595249841426457
03|11|0.702584428792761|0.2619502504586197|0.03546532074861939|(0.32082339058895, 0.1658291457286432)|(0.8604867123488744, 0.3869346733668342)|(0.0004378270434765533, 1.666013994194279e-05, 0.0003710656545114773)|0.6105368040851912|54770|0.9753821467781438|0.9365972689518294
03|12|0.61359486324792|0.3670526756130437|0.019352461139036263|(0.4495536920866049, 0.20100502512562815)|(0.751497472658467, 0.32663316582914576)|(0.0004804414161052853, 1.0342552975276273e-05, 0.0005355980015732408)|0.5884047533309327|57831|0.9844750852951438|0.974315136399889
03|13|0.706820975440971|0.28782065619462177|0.005358368364407282|(0.35251312894474807, 0.15075376884422112)|(0.8656799159797475, 0.35678391959798994)|(0.0005208031367143441, 3.6928783359059154e-06, 0.0007421910995009454)|0.66111467008328|51405|0.9962238427351073|0.9907773299333718
03|14|0.7318885044457288|0.2622821672037434|0.0058293283505277075|(0.3212339357554883, 0.135678391959799)|(0.8963767004469396, 0.37185929648241206)|(0.000517625366093082, 4.356154274471279e-06, 0.0008284444040973818)|0.6884348009269012|49307|0.9960334082653266|0.989009430617599
03|21|0.7825466857112627|0.20423213246574617|0.01322118182299106|(0.2501324883213247, 0.11557788944723618)|(0.958426480332677, 0.4020100502512563)|(0.0004995451281293769, 1.0755400548184243e-05, 0.0008469782704242998)|0.7290167865707434|46235|0.9916232275779222|0.9686468150021579
03|23|0.9334727885663531|0.06535134644111591|0.0011758649925309862|(0.0800606362805271, 0.035175879396984924)|(1.1432663001531633, 0.46733668341708545)|(0.0005340095659741869, 2.3683581897607664e-06, 0.0018541328175924624)|0.8768838602924734|38238|0.999370562873475|0.9910837287616716
03|24|0.8882703968301615|0.10402353364951672|0.007706069520321787|(0.12740496330018058, 0.06030150753768844)|(1.087904775103072, 0.45226130653266333)|(0.0005146373625921074, 8.655828116886426e-06, 0.0009062389924901913)|0.8028004667444574|41813|0.9956810519444688|0.9642829317157326
03|25|0.741471052905937|0.2518545547865558|0.006674392307507238|(0.3084698813522626, 0.1306532663316583)|(0.9081131734203707, 0.3768844221105528)|(0.0005126141226552634, 4.8285151887914626e-06, 0.0007626978817978573)|0.6833484352129365|49282|0.9955193888387155|0.9869227898572074
03|26|0.9657722518214163|0.031465930181867545|0.002761817996716099|(0.03860458279865657, 0.020100502512562814)|(1.1828273189085303, 0.48743718592964824)|(0.0005319072210001317, 1.1521580922945279e-05, 0.003978886222140947)|0.9451916124367318|35432|0.9985721920226289|0.9579591512357943
03|27|0.8838809108503979|0.11313947098038278|0.0029796181692193736|(0.13857106953290982, 0.06030150753768844)|(1.0825335678650974, 0.4472361809045226)|(0.0005281950994741403, 3.6554122863888598e-06, 0.0011399460072458194)|0.8083106604006925|41602|0.9983173047729441|0.9870032413728412
03|28|0.9987448240864208|0.0008799727910253572|0.00037520312255375665|(0.0015781622445579988, 0.0)|(1.22321177735833, 0.49748743718592964)|(0.00053825562915926, 1.1642089016250178e-05, 0.006307927478183472)|0.9889045793826912|33764|0.999812197946067|0.8242730720606827
03|29|0.9837310599009716|0.014896796736638887|0.0013721433623894441|(0.018327471199095346, 0.010050251256281407)|(1.2048200694263589, 0.49246231155778897)|(0.0005344071586567451, 5.472617472120355e-06, 0.0017455460066039096)|0.9301266543332859|35629|0.9993030681210392|0.9559726962457338
03|31|0.8998642408435559|0.07662120275800322|0.02351455639844096|(0.0938661605064933, 0.06030150753768844)|(1.1021051818223169, 0.4723618090452261)|(0.00048066944081559, 2.4516626115516e-05, 0.0006237945214943592)|0.8158951419952148|40836|0.9871028952765772|0.8669667313595133
03|32|0.7599832259602932|0.16276368749306222|0.07725308654664458|(0.19936759227791592, 0.16080402010050251)|(0.9307855602096256, 0.457286432160804)|(0.0004318540614037285, 4.1686065617447884e-05, 0.00033362998461469365)|0.7406092425072237|45523|0.9516327688923839|0.8082005113836449
03|33|0.9257891891350707|0.05485527778055887|0.0193555330843704|(0.06721979623538298, 0.04522613065326633)|(1.1338555845095193, 0.4824120603015075)|(0.0005009051605094809, 2.5718686459911443e-05, 0.0007161254619394806)|0.8646646381796534|38555|0.9896546142186511|0.8500339377484728
03|34|0.8546860809864607|0.10784329584345298|0.037470623170086356|(0.1320872133265012, 0.09045226130653267)|(1.046778375118442, 0.4623115577889447)|(0.00047880206379048197, 3.0273166345912996e-05, 0.0005026671962186088)|0.7790845518118246|42839|0.9785495160246955|0.8519867458991702
03|36|0.9426402458602816|0.05133811394992075|0.006021640189797613|(0.06291379631867566, 0.03015075376884422)|(1.1544938084521013, 0.47738693467336685)|(0.0005212029251186011, 1.178263616194853e-05, 0.0014222878134163973)|0.8811990202907669|37968|0.9968161405371466|0.9446020396202086
03|37|0.9716651826870799|0.005528808902826915|0.022806008410093163|(0.0068005337085913385, 0.02512562814070352)|(1.1900429676616326, 0.507537688442211)|(0.0005136455074249674, 9.06765519250612e-05, 0.0006616369684391308)|0.9694932014833127|34398|0.9884005968689761|0.32653377801908007
03|39|0.9936300258880904|0.0009345493216460958|0.0054354247902635|(0.0016882965620184927, 0.005025125628140704)|(1.2169433347279015, 0.5025125628140703)|(0.0005350746757303574, 4.170474749001399e-05, 0.00040899795501022495)|0.9909536564410977|33768|0.9972723254234365|0.25588235294117645
03|41|0.9506225196882775|0.03833559517200255|0.011041885139719943|(0.04695139754076991, 0.03015075376884422)|(1.1642710649575032, 0.48743718592964824)|(0.0005098304781576286, 1.927247899151747e-05, 0.0008712019479409669)|0.8817537942664418|37497|0.9942258219735968|0.8741135790892575
03|42|0.6204949977564269|0.2526649782449041|0.12684002399866898|(0.3094620020862188, 0.25125628140703515)|(0.7599480789691541, 0.4371859296482412)|(0.00033042569904934366, 4.322987195905782e-05, 0.00022046808069993423)|0.5981604917557695|55383|0.9072691619650475|0.7993577235340092
03|43|0.988323823567124|0.009026264050946703|0.002649912381929307|(0.011460870712540152, 0.005025125628140704)|(1.2104449112832092, 0.49748743718592964)|(0.0005297916589836964, 2.0966213580873303e-05, 0.004219820292352746)|0.9688943792464484|34422|0.9986611854447105|0.872
03|44|0.989804544749247|0.00846723061365351|0.0017282246370995788|(0.01045446597469148, 0.005025125628140704)|(1.2122586456290259, 0.49748743718592964)|(0.0005333850358073718, 1.6455103117202772e-05, 0.005703411775518037)|0.9722814498933902|34344|0.9991277484026724|0.9073967889908257
03|45|0.9708699897117181|0.02543725197891952|0.0036927583093623365|(0.031211384365023485, 0.01507537688442211)|(1.1890704442628297, 0.48743718592964824)|(0.0005224892875726917, 1.4509266595244364e-05, 0.002920001831779936)|0.9356300997280145|35592|0.9981018319278075|0.9323264874224424
03|46|0.980475872450494|0.015835029470381207|0.003689098079124793|(0.0195183698112935, 0.010050251256281407)|(1.2008345829096465, 0.49246231155778897)|(0.0005245010186458219, 1.735051632743416e-05, 0.0026204071608381795)|0.94690329590728|35219|0.9981222531882575|0.8956678159196523
03|47|0.8718225136818267|0.113721928665786|0.014455557652387242|(0.1392870314323261, 0.07035175879396985)|(1.0677635137257326, 0.45226130653266333)|(0.0004834292598028094, 1.221467798865793e-05, 0.0005857855536891009)|0.7537045223040111|43473|0.9917777414013799|0.9402414526163868
03|51|0.9922468354430379|0.005366337695773439|0.002386826861188586|(0.006572700894300951, 0.005025125628140704)|(1.2152500837029498, 0.49748743718592964)|(0.000534569919898023, 1.8288129187673358e-05, 0.002340958705067281)|0.9674363528715216|34520|0.9987987063822436|0.8180703188879804
03|52|0.8866111605227135|0.10752257684036909|0.0058662626369174195|(0.13169117369917036, 0.06030150753768844)|(1.0858759222488807, 0.4472361809045226)|(0.0005152533596536968, 6.063598565252965e-06, 0.000790791757083357)|0.7817870100873171|41950|0.9967026584900143|0.9734451811739683
03|61|0.6979378871658422|0.29199532849805165|0.010066784336106251|(0.3576200090589595, 0.15577889447236182)|(0.8548017798260068, 0.35678391959798994)|(0.0004898329551649175, 3.7166312593525526e-06, 0.00022685326827166213)|0.5090210534513642|65235|0.9928398324141742|0.9830541903262234
03|62|0.9361063443129989|0.06002369056477699|0.0038699651222240785|(0.07353648327624991, 0.035175879396984924)|(1.1464916121195163, 0.4723618090452261)|(0.0005204841135252282, 5.669290605189023e-06, 0.0009268638924117186)|0.8361085644841482|39849|0.9979372096882341|0.968769786964603
03|63|0.9064072968588415|0.08149171947675131|0.012100983664407228|(0.09986568895085038, 0.05527638190954774)|(1.1101214078485238, 0.46733668341708545)|(0.0005104488975161384, 1.3437463900251872e-05, 0.0007138291332529276)|0.8099969017866364|41355|0.9933690172770805|0.9308848640931613
03|64|0.7645928521344522|0.21675460677224995|0.018652541093297868|(0.2654764940299608, 0.12562814070351758)|(0.936432376681464, 0.4020100502512563)|(0.000490782671011148, 9.424989165861035e-06, 0.00034489258462874815)|0.6233568056460714|53742|0.9879492956391364|0.9587480787528361
03|65|0.9864916752882451|0.012105762769713195|0.001402561942041661|(0.015219629646895142, 0.005025125628140704)|(1.2082045754263837, 0.49246231155778897)|(0.0005338419609359693, 5.6763322950825155e-06, 0.0014662586118471112)|0.931032026779991|35890|0.9992896211763117|0.9452425567353737
03|66|0.9723543002231527|0.025487768657167564|0.0021579311196797536|(0.03121697893496717, 0.01507537688442211)|(1.1908866193620746, 0.48743718592964824)|(0.0005314650331668177, 5.316174182161318e-06, 0.0011323520705274223)|0.8952198328996028|37166|0.998891587540958|0.9593865941132822
03|67|0.9031229553821666|0.045528451314902886|0.05134859330293058|(0.055789385564668975, 0.07537688442211056)|(1.1060953506966904, 0.5025125628140703)|(0.0004990299046432403, 6.295271959834172e-05, 0.000495446088244716)|0.8947500513358735|37463|0.9723574799610458|0.639419862508786
03|68|0.7365715390579994|0.25427316779521486|0.009155293146785681|(0.31142096672963154, 0.135678391959799)|(0.902112558344491, 0.3768844221105528)|(0.0004934418362951849, 4.713041733812162e-06, 0.00040237039670750407)|0.60389910376051|55079|0.9938235828060809|0.9823155025238817
03|71|0.49303245203219037|0.45547925088512825|0.05148829708268139|(0.5578543887469244, 0.2814070351758794)|(0.6038428038648287, 0.2964824120603015)|(0.000384204792037269, 1.614954892840484e-05, 0.00023001858805766215)|0.442583543060932|76646|0.950375270370947|0.9465027083636767
03|72|0.7269088548837576|0.2272117540616026|0.04587939105463987|(0.27828268000251066, 0.16080402010050251)|(0.8902838269217216, 0.40703517587939697)|(0.00043270435161836025, 2.2362823208239166e-05, 0.0003627648252468014)|0.6417490344963016|52465|0.96940756168063|0.9082967715557232
03|73|0.5125620328019045|0.4191633640345093|0.06827460316358613|(0.5133724147148003, 0.2763819095477387)|(0.6277645964866083, 0.32663316582914576)|(0.0003543332927687694, 2.4395279079795392e-05, 0.000309663730584459)|0.5012141816415736|67258|0.9375574480618738|0.9246917020618525
03|74|0.5360779279181264|0.43375329111995997|0.030168780961913673|(0.5312383668465418, 0.24623115577889448)|(0.6565632267713811, 0.2964824120603015)|(0.00046308041493507896, 1.6424126496115653e-05, 0.0005953164714487158)|0.5849380248497233|58186|0.9726316731434557|0.9663923260026793
03|75|0.5207186956190648|0.4452601682653663|0.034021136115568916|(0.545330358305109, 0.2562814070351759)|(0.6377544795253118, 0.2964824120603015)|(0.0004348464293502091, 1.3710289844688348e-05, 0.0003463837079363909)|0.4971539407461873|67828|0.9683659246263245|0.9632021525024824
03|76|0.9304301673026566|0.05939231730907097|0.010177515388272464|(0.0727419089944444, 0.04020100502512563)|(1.139543065921387, 0.47738693467336685)|(0.0005200932060861701, 1.2316678673348196e-05, 0.0006225266259919038)|0.8276211379368563|40336|0.9945604973259589|0.9210813762971055
03|77|0.9412453243085066|0.05542380213236978|0.0033308735591236417|(0.06789173857420981, 0.03015075376884422)|(1.1527875814678568, 0.4723618090452261)|(0.0005292790540621723, 6.748683501468182e-06, 0.0016187940344901755)|0.8773350634242377|37915|0.9982337281020741|0.9708274832297029
